"Route_ID","Segment_Seq","From_Name","To_Name","Distance_m","Status","From_Code","To_Code"
"924",19,"Jarir 303","Jarir 304",293.05,"✅ OK","64822","64820"
"924",20,"Jarir 304","Jarir 305",213.07,"✅ OK","64820","64818"
"924",21,"Jarir 305","Jarir 306",288.98,"✅ OK","64818","64816"
"924",22,"Jarir 306","Fatima Al Zahraa 201",338.71,"✅ OK","64816","64814"
"924",23,"Fatima Al Zahraa 201","Fatimah Valley 101",367.55,"✅ OK","64814","64812"
"924",24,"Fatimah Valley 101","Al Mahad 202",169.08,"✅ OK","64812","64810"
"924",25,"Al Mahad 202","Al Mahad 201",150.33,"✅ OK","64810","64808"
"924",26,"Al Mahad 201","Al Zewawi 302",348.81,"✅ OK","64808","64806"
"924",27,"Al Zewawi 302","Marat 301",391.62,"✅ OK","64806","64804"
"924",28,"Marat 301","Marat 302",250.17,"✅ OK","64804","64801"
"924",29,"Marat 302","Al Nahda 204",924.05,"✅ OK","64801","64827"
"925",1,"Olaya 215","Musa Bin Nusair 406",328.45,"✅ OK","65100","65101"
"925",2,"Musa Bin Nusair 406","King Fahd 204",400.33,"✅ OK","65101","65103"
"925",3,"King Fahd 204","King Fahd 203",408.03,"✅ OK","65103","65105"
"925",4,"King Fahd 203","King Fahd 202",181.26,"✅ OK","65105","65107"
"925",5,"King Fahd 202","King Fahd 102",504.58,"✅ OK","65107","65109"
"925",6,"King Fahd 102","King Fahd 103",226.41,"✅ OK","65109","65111"
"925",7,"King Fahd 103","King Fahd 104",367.77,"✅ OK","65111","65112"
"925",8,"King Fahd 104","Musa Bin Nusair 405",447.38,"✅ OK","65112","65114"
"925",9,"Musa Bin Nusair 405","Musa Bin Nusair 404",331.08,"✅ OK","65114","65116"
"925",10,"Musa Bin Nusair 404","Musa Bin Nusair 403",359.06,"✅ OK","65116","65118"
"925",11,"Musa Bin Nusair 403","Musa Bin Nusair 402",455.94,"✅ OK","65118","65120"
"925",12,"Musa Bin Nusair 402","North Al-Mathar 602",1225.22,"✅ OK","65120","51052"
"925",13,"North Al-Mathar 602","North Al-Mathar 601",765.37,"✅ OK","51052","51050"
"925",14,"North Al-Mathar 601","Umm Al Hamam 101",699.19,"✅ OK","51050","65126"
"925",15,"Umm Al Hamam 101","Umm Al Hamam 102",442.72,"✅ OK","65126","65128"
"925",16,"Umm Al Hamam 102","Umm Al Hamam 103",269.97,"✅ OK","65128","65130"
"925",17,"Umm Al Hamam 103","Umm Al Hamam 104",241.32,"✅ OK","65130","65132"
"925",18,"Umm Al Hamam 104","Umm Al Hamam 105",423.57,"✅ OK","65132","65134"
"925",19,"Umm Al Hamam 105","Umm Al Hamam 106",474.69,"✅ OK","65134","65136"
"925",20,"Umm Al Hamam 106","Umm Al Hamam 107",210.9,"✅ OK","65136","65138"
"925",21,"Umm Al Hamam 107","Umm Al Hamam 108",486.91,"✅ OK","65138","65140"
"925",22,"Umm Al Hamam 108","Al-Mansoorah 201",764.93,"✅ OK","65140","65141"
"925",23,"Al-Mansoorah 201","Al-Mansoorah 202",258.1,"✅ OK","65141","65142"
"925",24,"Al-Mansoorah 202","Radwan 401",294.16,"✅ OK","65142","65143"
"925",25,"Radwan 401","Umm Al Hamam 207",1134.21,"✅ OK","65143","65139"
"925",26,"Umm Al Hamam 207","Umm Al Hamam 206",256.84,"✅ OK","65139","65137"
"925",27,"Umm Al Hamam 206","Umm Al Hamam 205",553.64,"✅ OK","65137","65135"
"925",28,"Umm Al Hamam 205","Umm Al Hamam 204",251.91,"✅ OK","65135","65133"
"925",29,"Umm Al Hamam 204","Umm Al Hamam 203",323.01,"✅ OK","65133","65131"
"925",30,"Umm Al Hamam 203","Umm Al Hamam 202",302.71,"✅ OK","65131","65129"
"925",31,"Umm Al Hamam 202","Umm Al Hamam 201",272.33,"✅ OK","65129","65127"
"925",32,"Umm Al Hamam 201","North Al-Mathar 502",594.86,"✅ OK","65127","51051"
"925",33,"North Al-Mathar 502","Musa Bin Nusair 301",978.88,"✅ OK","51051","65123"
"925",34,"Musa Bin Nusair 301","Musa Bin Nusair 302",293.5,"✅ OK","65123","65121"
"925",35,"Musa Bin Nusair 302","Musa Bin Nusair 303",381.52,"✅ OK","65121","65119"
"925",36,"Musa Bin Nusair 303","Musa Bin Nusair 304",257.42,"✅ OK","65119","65117"
"925",37,"Musa Bin Nusair 304","Musa Bin Nusair 305",327.06,"✅ OK","65117","65115"
"925",38,"Musa Bin Nusair 305","King Fahd 105",374.15,"✅ OK","65115","65110"
"925",39,"King Fahd 105","King Fahd 106",344.55,"✅ OK","65110","65108"
"925",40,"King Fahd 106","King Fahd 206",487.65,"✅ OK","65108","65106"
"925",41,"King Fahd 206","King Fahd 205",459.86,"✅ OK","65106","65104"
"925",42,"King Fahd 205","Musa Bin Nusair 306",374.31,"✅ OK","65104","68303"
"925",43,"Musa Bin Nusair 306","Olaya 215",532.06,"✅ OK","68303","65100"
"926",1,"Musa Bin Nusair 407","Musa Bin Nusair 306",574.63,"✅ OK","68302","68303"
"926",2,"Musa Bin Nusair 306","Musa Bin Nusair 308",493.19,"✅ OK","68303","68305"
"926",3,"Musa Bin Nusair 308","Musa Bin Nusair 309",508.88,"✅ OK","68305","68304"
"926",4,"Musa Bin Nusair 309","Al-Olaya 503",348.62,"✅ OK","68304","68306"
"926",5,"Al-Olaya 503","Al-Olaya 504",344.75,"✅ OK","68306","68307"
"926",6,"Al-Olaya 504","Al-Olaya 505",278.2,"✅ OK","68307","68308"
"926",7,"Al-Olaya 505","Al-Olaya 506",484.66,"✅ OK","68308","68309"
"926",8,"Al-Olaya 506","Al-Olaya 507",486.08,"✅ OK","68309","68310"
"926",9,"Al-Olaya 507","Al-Olaya 619",288.92,"✅ OK","68310","68311"
"926",10,"Al-Olaya 619","Al-Olaya 618",311.68,"✅ OK","68311","68312"
"926",11,"Al-Olaya 618","Al-Olaya 617",202.87,"✅ OK","68312","68313"
"926",12,"Al-Olaya 617","Al-Olaya 517",219.38,"✅ OK","68313","68300"
"926",13,"Al-Olaya 517","Al-Olaya 518",241.54,"✅ OK","68300","68315"
"926",14,"Al-Olaya 518","Al-Olaya 519",358.68,"✅ OK","68315","68316"
"926",15,"Al-Olaya 519","Al-Olaya 607",389.9,"✅ OK","68316","68317"
"926",16,"Al-Olaya 607","Al-Olaya 606",385.88,"✅ OK","68317","68318"
"926",17,"Al-Olaya 606","Al-Olaya 605",493.26,"✅ OK","68318","68319"
"926",18,"Al-Olaya 605","Al-Olaya 604",286.24,"✅ OK","68319","68320"
"926",19,"Al-Olaya 604","Al-Olaya 603",393.93,"✅ OK","68320","68321"
"926",20,"Al-Olaya 603","As-Sulaimanyah 601",393.07,"✅ OK","68321","68322"
"926",21,"As-Sulaimanyah 601","Al-Olaya 502",661.98,"✅ OK","68322","68419"
"926",22,"Al-Olaya 502","Musa Bin Nusair 408",274.29,"✅ OK","68419","68301"
"926",23,"Musa Bin Nusair 408","Musa Bin Nusair 407",442.65,"✅ OK","68301","68302"
"927",1,"Turki Bin Madhi 201","Abdullah Bin Rawaha 201",641.07,"✅ OK","68423","68400"
"927",2,"Abdullah Bin Rawaha 201","As-Sulaimanyah 604",214.8,"✅ OK","68400","68425"
"927",3,"As-Sulaimanyah 604","As-Sulaimanyah 602",450.15,"✅ OK","68425","68401"
"927",4,"As-Sulaimanyah 602","As-Sulaimanyah 601",420.97,"✅ OK","68401","68322"
"927",5,"As-Sulaimanyah 601","Al-Olaya 601",329.82,"✅ OK","68322","68402"
"927",6,"Al-Olaya 601","Orwa Bin Al Zubayr 401",611.98,"✅ OK","68402","68417"
"927",7,"Orwa Bin Al Zubayr 401","Olaya 212",1074.2,"✅ OK","68417","68405"
"927",8,"Olaya 212","Al Urubah 309",270.42,"✅ OK","68405","54226"
"927",9,"Al Urubah 309","Al Urubah 310",343.6,"✅ OK","54226","54224"
"927",10,"Al Urubah 310","Al Urubah 311",410.01,"✅ OK","54224","54222"
"927",11,"Al Urubah 311","Al Urubah 312",466.88,"✅ OK","54222","54220"
"927",12,"Al Urubah 312","Al Urubah 413",1040.53,"✅ OK","54220","54217"
"927",13,"Al Urubah 413","Al Urubah 412",383.14,"✅ OK","54217","54219"
"927",14,"Al Urubah 412","Al Urubah 411",386.93,"✅ OK","54219","54221"
"927",15,"Al Urubah 411","Al Urubah 410",452.89,"✅ OK","54221","54223"
"927",16,"Al Urubah 410","Olaya 113",746.71,"✅ OK","54223","68415"
"927",17,"Olaya 113","Khalid Bin Yazid 301",697.73,"✅ OK","68415","68403"
"927",18,"Khalid Bin Yazid 301","Al-Olaya 501",532,"✅ OK","68403","68418"
"927",19,"Al-Olaya 501","Al-Olaya 502",745.47,"✅ OK","68418","68419"
"927",20,"Al-Olaya 502","Musa Bin Nusair 309",1689.16,"✅ OK","68419","68304"
"927",21,"Musa Bin Nusair 309","As-Sulaimanyah 502",501.66,"✅ OK","68304","68420"
"927",22,"As-Sulaimanyah 502","As-Sulaimanyah 503",330.14,"✅ OK","68420","68421"
"927",23,"As-Sulaimanyah 503","As-Sulaimanyah 504",274.52,"✅ OK","68421","68422"
"927",24,"As-Sulaimanyah 504","Turki Bin Madhi 201",321.25,"✅ OK","68422","68423"
"928",1,"STC B","Olaya 209",724.75,"✅ OK","MAN-90003","67200"
"928",2,"Olaya 209","Olaya 208",429.86,"✅ OK","67200","67202"
"928",3,"Olaya 208","King Fahd 501",435.75,"✅ OK","67202","67204"
"928",4,"King Fahd 501","King Fahd 502",249.35,"✅ OK","67204","67206"
"928",5,"King Fahd 502","King Fahd 503",246.42,"✅ OK","67206","67208"
"928",6,"King Fahd 503","King Fahd 504",329.23,"✅ OK","67208","67210"
"928",7,"King Fahd 504","Hisham Bin Abdulmalik 301",524.37,"✅ OK","67210","67212"
"928",8,"Hisham Bin Abdulmalik 301","Hisham Bin Abdulmalik 302",297.95,"✅ OK","67212","67214"
"928",9,"Hisham Bin Abdulmalik 302","Hisham Bin Abdulmalik 303",298.47,"✅ OK","67214","67216"
"928",10,"Hisham Bin Abdulmalik 303","King Abdulaziz 111",552.82,"✅ OK","67216","67217"
"928",11,"King Abdulaziz 111","Rodh Al Jawa 401",584.08,"✅ OK","67217","67218"
"928",12,"Rodh Al Jawa 401","King Fahd 606",358.35,"✅ OK","67218","67219"
"928",13,"King Fahd 606","King Fahd 605",1008.12,"✅ OK","67219","67220"
"928",14,"King Fahd 605","Hisham Bin Abdulmalik 402",870.86,"✅ OK","67220","67215"
"928",15,"Hisham Bin Abdulmalik 402","Hisham Bin Abdulmalik 401",343.2,"✅ OK","67215","67213"
"928",16,"Hisham Bin Abdulmalik 401","King Fahd 604",575.31,"✅ OK","67213","67211"
"928",17,"King Fahd 604","King Fahd 603",221.18,"✅ OK","67211","67209"
"928",18,"King Fahd 603","King Fahd 602",232.68,"✅ OK","67209","67207"
"928",19,"King Fahd 602","Olaya 107",473.13,"✅ OK","67207","67205"
"928",20,"Olaya 107","Olaya 108",382.86,"✅ OK","67205","67203"
"928",21,"Olaya 108","Olaya 109",256.95,"✅ OK","67203","67201"
"928",22,"Olaya 109","STC D",613.38,"✅ OK","67201","53542"
"930",1,"KAFD A","Al-Bahar Al-Mutawasat 204",5414,"✅ OK","52929","67707"
"930",2,"Al-Bahar Al-Mutawasat 204","Al-Bahar Al-Mutawasat 203",376.95,"✅ OK","67707","67709"
"930",3,"Al-Bahar Al-Mutawasat 203","Al-Bahar Al-Mutawasat 202",234.2,"✅ OK","67709","67711"
"930",4,"Al-Bahar Al-Mutawasat 202","At Tahliyah 401",368.43,"✅ OK","67711","67713"
"930",5,"At Tahliyah 401","Abdullah Bin Shihaiween 204",336.26,"✅ OK","67713","67715"
"930",6,"Abdullah Bin Shihaiween 204","Abdullah Bin Shihaiween 203",386.7,"✅ OK","67715","67717"
"930",7,"Abdullah Bin Shihaiween 203","Abdullah Bin Shihaiween 202",297.59,"✅ OK","67717","67719"
"930",8,"Abdullah Bin Shihaiween 202","Al-Malqa 502",315.36,"✅ OK","67719","53510"
"930",9,"Al-Malqa 502","Abdullah Al Kharji 101",618.4,"✅ OK","53510","67723"
"930",10,"Abdullah Al Kharji 101","Aous Bin Awf 402",315.86,"✅ OK","67723","67722"
"930",11,"Aous Bin Awf 402","Aous Bin Awf 401",367.09,"✅ OK","67722","67720"
"930",12,"Aous Bin Awf 401","Abdullah Bin Shihaiween 103",246.12,"✅ OK","67720","67718"
"930",13,"Abdullah Bin Shihaiween 103","Abdullah Bin Shihaiween 104",305.79,"✅ OK","67718","67716"
"930",14,"Abdullah Bin Shihaiween 104","Al-Bahar Al-Mutawasat 101",467,"✅ OK","67716","67714"
"930",15,"Al-Bahar Al-Mutawasat 101","Al-Bahar Al-Mutawasat 102",247.32,"✅ OK","67714","67712"
"930",16,"Al-Bahar Al-Mutawasat 102","Al-Bahar Al-Mutawasat 103",317.51,"✅ OK","67712","67710"
"930",17,"Al-Bahar Al-Mutawasat 103","KAFD A",5364.72,"✅ OK","67710","52929"
"931",1,"Olaya 102","Anas Bin Malik 403",1181.29,"✅ OK","68700","53407"
"931",2,"Anas Bin Malik 403","Anas Bin Malik 402",541.91,"✅ OK","53407","53405"
"931",3,"Anas Bin Malik 402","Anas Bin Malik 401",413.8,"✅ OK","53405","68584"
"931",4,"Anas Bin Malik 401","Al-Malqa 506",446.33,"✅ OK","68584","68582"
"931",5,"Al-Malqa 506","Al-Malqa 507",329.44,"✅ OK","68582","54351"
"931",6,"Al-Malqa 507","Al-Malqa 508",289.44,"✅ OK","54351","68580"
"931",7,"Al-Malqa 508","Al-Malqa 510",2517.31,"✅ OK","68580","68576"
"931",8,"Al-Malqa 510","Al-Malqa 511",331.47,"✅ OK","68576","68574"
"931",9,"Al-Malqa 511","Al-Malqa 512",322.35,"✅ OK","68574","68573"
"931",10,"Al-Malqa 512","Al Hawta 101",419.24,"✅ OK","68573","68569"
"931",11,"Al Hawta 101","Al Hawta 102",349.66,"✅ OK","68569","68570"
"931",12,"Al Hawta 102","Al Hamasa 401",455.3,"✅ OK","68570","68571"
"931",13,"Al Hamasa 401","Abdullah Bin Shihaiween 201",223.54,"✅ OK","68571","68572"
"931",14,"Abdullah Bin Shihaiween 201","Al-Malqa 611",1013.24,"✅ OK","68572","68575"
"931",15,"Al-Malqa 611","Al-Malqa 610",350.28,"✅ OK","68575","68577"
"931",16,"Al-Malqa 610","Al-Malqa 609",347.47,"✅ OK","68577","68578"
"931",17,"Al-Malqa 609","Al-Malqa 608",275.51,"✅ OK","68578","68581"
"931",18,"Al-Malqa 608","Al-Malqa 607",310.09,"✅ OK","68581","54350"
"931",19,"Al-Malqa 607","Al-Malqa 606",338.91,"✅ OK","54350","68583"
"931",20,"Al-Malqa 606","Anas Bin Malik 301",404.51,"✅ OK","68583","68585"
"931",21,"Anas Bin Malik 301","Anas Bin Malik 302",358.51,"✅ OK","68585","53404"
"931",22,"Anas Bin Malik 302","Anas Bin Malik 304",901.35,"✅ OK","53404","53406"
"931",23,"Anas Bin Malik 304","Olaya 102",1477.73,"✅ OK","53406","68700"
"932",1,"Ar-Rabi 602","King Abdulaziz 210",794.3,"✅ OK","53329","68646"
"932",2,"King Abdulaziz 210","King Abdulaziz 209",329.67,"✅ OK","68646","67903"
"932",3,"King Abdulaziz 209","King Abdulaziz 208",441.52,"✅ OK","67903","67915"
"932",4,"King Abdulaziz 208","King Abdulaziz 207",1247.69,"✅ OK","67915","67917"
"932",5,"King Abdulaziz 207","King Abdulaziz 206",379.26,"✅ OK","67917","68586"
"932",6,"King Abdulaziz 206","Al-Yasmeen 501",566.45,"✅ OK","68586","68588"
"932",7,"Al-Yasmeen 501","Al-Yasmeen 502",448.62,"✅ OK","68588","68590"
"932",8,"Al-Yasmeen 502","Al-Yasmeen 503",337.92,"✅ OK","68590","68592"
"932",9,"Al-Yasmeen 503","Al Qadesiya 101",165.13,"✅ OK","68592","68593"
"932",10,"Al Qadesiya 101","Al-Yasmeen 604",232.72,"✅ OK","68593","68594"
"932",11,"Al-Yasmeen 604","Al-Qalah 101",180.74,"✅ OK","68594","68591"
"932",12,"Al-Qalah 101","Al-Qalah 102",312.04,"✅ OK","68591","68589"
"932",13,"Al-Qalah 102","Al-Qalah 103",361.54,"✅ OK","68589","68587"
"932",14,"Al-Qalah 103","King Abdulaziz 108",1587.95,"✅ OK","68587","67912"
"932",15,"King Abdulaziz 108","Ar-Rabi 506",793.56,"✅ OK","67912","67906"
"932",16,"Ar-Rabi 506","Ar-Rabi 507",493.48,"✅ OK","67906","67908"
"932",17,"Ar-Rabi 507","Ar-Rabi 508",371.17,"✅ OK","67908","67910"
"932",18,"Ar-Rabi 508","Sahara Al Maghrabiyah 101",324.71,"✅ OK","67910","67905"
"932",19,"Sahara Al Maghrabiyah 101","Sahara Al Maghrabiyah 102",343.38,"✅ OK","67905","67907"
"932",20,"Sahara Al Maghrabiyah 102","Sahara Al Maghrabiyah 103",253.45,"✅ OK","67907","67909"
"932",21,"Sahara Al Maghrabiyah 103","Ar-Rabi 603",448.56,"✅ OK","67909","53326"
"932",22,"Ar-Rabi 603","Ar-Rabi 602",602.38,"✅ OK","53326","53329"
"933",1,"King Abdullah 414","Al-Nuzha 505",1022.57,"✅ OK","67400","67401"
"933",2,"Al-Nuzha 505","Al-Nuzha 504",401.61,"✅ OK","67401","67403"
"933",3,"Al-Nuzha 504","Al-Nuzha 503",361.8,"✅ OK","67403","67405"
"933",4,"Al-Nuzha 503","Hail 206",392.32,"✅ OK","67405","67407"
"933",5,"Hail 206","Hail 205",352.67,"✅ OK","67407","67409"
"933",6,"Hail 205","Hail 204",417.81,"✅ OK","67409","67413"
"933",7,"Hail 204","Al-Nuzha 502",762.3,"✅ OK","67413","51012"
"933",8,"Al-Nuzha 502","Othman Bin Affan 114",680.66,"✅ OK","51012","53457"
"933",9,"Othman Bin Affan 114","Al-Nuzha 602",883.33,"✅ OK","53457","51011"
"933",10,"Al-Nuzha 602","Hail 203",1015.83,"✅ OK","51011","67417"
"933",11,"Hail 203","Hail 202",265.25,"✅ OK","67417","67419"
"933",12,"Hail 202","Hail 201",328.69,"✅ OK","67419","67421"
"933",13,"Hail 201","Al Abbas Bin Abdul Mutalib 402",235.96,"✅ OK","67421","67423"
"933",14,"Al Abbas Bin Abdul Mutalib 402","Al Abbas Bin Abdul Mutalib 401",456.15,"✅ OK","67423","67425"
"933",15,"Al Abbas Bin Abdul Mutalib 401","Abi Bakr Alsiddiq 209",329.66,"✅ OK","67425","53625"
"933",16,"Abi Bakr Alsiddiq 209","Al-Hussain Bin Ali 301",372.4,"✅ OK","53625","67426"
"933",17,"Al-Hussain Bin Ali 301","Al-Hussain Bin Ali 302",445.78,"✅ OK","67426","67424"
"933",18,"Al-Hussain Bin Ali 302","Hail 101",378.89,"✅ OK","67424","67422"
"933",19,"Hail 101","Hail 102",362.52,"✅ OK","67422","67420"
"933",20,"Hail 102","Hail 103",341.46,"✅ OK","67420","67418"
"933",21,"Hail 103","Al-Nuzha 601",392.18,"✅ OK","67418","51013"
"933",22,"Al-Nuzha 601","Al-Nuzha 501",1119.09,"✅ OK","51013","51014"
"933",23,"Al-Nuzha 501","Hail 104",357.35,"✅ OK","51014","67414"
"933",24,"Hail 104","Hail 105",436.57,"✅ OK","67414","67410"
"933",25,"Hail 105","Hail 106",375.41,"✅ OK","67410","67408"
"933",26,"Hail 106","Al-Nuzha 603",969.15,"✅ OK","67408","67406"
"933",27,"Al-Nuzha 603","Al-Nuzha 604",376.73,"✅ OK","67406","67404"
"933",28,"Al-Nuzha 604","Al-Nuzha 605",375.83,"✅ OK","67404","67402"
"933",29,"Al-Nuzha 605","King Abdullah 414",356.59,"✅ OK","67402","67400"
"934",1,"Zainab Al Jirjaniyah 301","Hafs Bin Amr 301",526.3,"✅ OK","67500","67501"
"934",2,"Hafs Bin Amr 301","Dawadmi 202",348.72,"✅ OK","67501","67503"
"934",3,"Dawadmi 202","Dawadmi 201",341.66,"✅ OK","67503","67505"
"934",4,"Dawadmi 201","Nahar An Nail 204",1267.73,"✅ OK","67505","67507"
"934",5,"Nahar An Nail 204","Nahar An Nail 203",375.82,"✅ OK","67507","67509"
"934",6,"Nahar An Nail 203","Nahar An Nail 202",270.14,"✅ OK","67509","67511"
"934",7,"Nahar An Nail 202","Nahar An Nail 201",276.27,"✅ OK","67511","67513"
"934",8,"Nahar An Nail 201","Al-Ezdihar 504",678.99,"✅ OK","67513","51006"
"934",9,"Al-Ezdihar 504","Al-Hamra 501",1428.98,"✅ OK","51006","51004"
"934",10,"Al-Hamra 501","Al-Ezdihar 604",1580.87,"✅ OK","51004","51005"
"934",11,"Al-Ezdihar 604","Tabuk 203",401.9,"✅ OK","51005","67515"
"934",12,"Tabuk 203","Tabuk 202",273.7,"✅ OK","67515","67517"
"934",13,"Tabuk 202","Tabuk 201",295.8,"✅ OK","67517","67519"
"934",14,"Tabuk 201","Al-Hussain Bin Ali 303",452.82,"✅ OK","67519","67521"
"934",15,"Al-Hussain Bin Ali 303","Al-Hussain Bin Ali 304",337.82,"✅ OK","67521","67523"
"934",16,"Al-Hussain Bin Ali 304","Al-Hussain Bin Ali 305",250.37,"✅ OK","67523","67525"
"934",17,"Al-Hussain Bin Ali 305","Al Abbas Bin Abdul Mutalib 405",466.96,"✅ OK","67525","67526"
"934",18,"Al Abbas Bin Abdul Mutalib 405","Al Abbas Bin Abdul Mutalib 404",367.8,"✅ OK","67526","67524"
"934",19,"Al Abbas Bin Abdul Mutalib 404","Al Abbas Bin Abdul Mutalib 403",271.25,"✅ OK","67524","67522"
"934",20,"Al Abbas Bin Abdul Mutalib 403","Tabuk 101",587.01,"✅ OK","67522","67520"
"934",21,"Tabuk 101","Tabuk 102",330.35,"✅ OK","67520","67518"
"934",22,"Tabuk 102","Tabuk 103",285.24,"✅ OK","67518","67516"
"934",23,"Tabuk 103","Al-Ezdihar 602",522.36,"✅ OK","67516","51007"
"934",24,"Al-Ezdihar 602","Al-Ezdihar 601",553.09,"✅ OK","51007","51009"
"934",25,"Al-Ezdihar 601","Othman Bin Affan 213",394.22,"✅ OK","51009","53456"
"934",26,"Othman Bin Affan 213","Othman Bin Affan 212",792.66,"✅ OK","53456","53454"
"934",27,"Othman Bin Affan 212","Othman Bin Affan 112",830.72,"✅ OK","53454","53453"
"934",28,"Othman Bin Affan 112","Othman Bin Affan 113",593.76,"✅ OK","53453","53455"
"934",29,"Othman Bin Affan 113","Al-Ezdihar 501",639.24,"✅ OK","53455","51010"
"934",30,"Al-Ezdihar 501","Nahar An Nail 101",1015.33,"✅ OK","51010","67514"
"934",31,"Nahar An Nail 101","Nahar An Nail 102",285.09,"✅ OK","67514","67512"
"934",32,"Nahar An Nail 102","Nahar An Nail 103",299.22,"✅ OK","67512","67510"
"934",33,"Nahar An Nail 103","Nahar An Nail 104",326.42,"✅ OK","67510","67508"
"934",34,"Nahar An Nail 104","Dawadmi 101",237.42,"✅ OK","67508","67506"
"934",35,"Dawadmi 101","Dawadmi 102",359.94,"✅ OK","67506","67504"
"934",36,"Dawadmi 102","Dawadmi 103",349.48,"✅ OK","67504","67502"
"934",37,"Dawadmi 103","Zainab Al Jirjaniyah 301",501.01,"✅ OK","67502","67500"
"935",1,"Al-Falah 504","Qurtubah 501",1239.57,"✅ OK","53218","53216"
"935",2,"Qurtubah 501","Qurtubah 502",1036.02,"✅ OK","53216","53212"
"935",3,"Qurtubah 502","Saeed Bin Zaid 202",2311.82,"✅ OK","53212","54737"
"935",4,"Saeed Bin Zaid 202","Dabas Bin Rashed 301",810.27,"✅ OK","54737","68568"
"935",5,"Dabas Bin Rashed 301","Dabas Bin Rashed 302",325.08,"✅ OK","68568","68566"
"935",6,"Dabas Bin Rashed 302","Dabas Bin Rashed 303",273.51,"✅ OK","68566","68564"
"935",7,"Dabas Bin Rashed 303","Qurtubah 505",544.58,"✅ OK","68564","68562"
"935",8,"Qurtubah 505","Qurtubah 506",509.1,"✅ OK","68562","68560"
"935",9,"Qurtubah 506","Al-Muanisiyah 504",439.05,"✅ OK","68560","68557"
"935",10,"Al-Muanisiyah 504","Al-Muanisiyah 505",430.9,"✅ OK","68557","68555"
"935",11,"Al-Muanisiyah 505","Al Qana 101",289.45,"✅ OK","68555","68553"
"935",12,"Al Qana 101","Al Qana 201",260.02,"✅ OK","68553","68554"
"935",13,"Al Qana 201","Al-Muanisiyah 605",831.04,"✅ OK","68554","68556"
"935",14,"Al-Muanisiyah 605","Al-Muanisiyah 604",359.74,"✅ OK","68556","68558"
"935",15,"Al-Muanisiyah 604","Qurtubah 606",412.71,"✅ OK","68558","68559"
"935",16,"Qurtubah 606","Qurtubah 605",362.75,"✅ OK","68559","68561"
"935",17,"Qurtubah 605","Dabas Bin Rashed 403",654.76,"✅ OK","68561","68563"
"935",18,"Dabas Bin Rashed 403","Dabas Bin Rashed 402",318.03,"✅ OK","68563","68565"
"935",19,"Dabas Bin Rashed 402","Dabas Bin Rashed 401",318.94,"✅ OK","68565","68567"
"935",20,"Dabas Bin Rashed 401","Saeed Bin Zaid 102",1361.44,"✅ OK","68567","68643"
"935",21,"Saeed Bin Zaid 102","Qurtubah 602",800.96,"✅ OK","68643","53211"
"935",22,"Qurtubah 602","Qurtubah 601",1061.27,"✅ OK","53211","53215"
"935",23,"Qurtubah 601","Al-Falah 504",2014.85,"✅ OK","53215","53218"
"937",1,"King Salman Oasis","KSU 509",3025.29,"✅ OK","MAN-90005","MAN-90006"
"937",2,"KSU 509","KSU 510",351.37,"✅ OK","MAN-90006","MAN-90007"
"937",3,"KSU 510","King Salman Oasis",3269.69,"✅ OK","MAN-90007","MAN-90005"
"938",1,"KSU 604","KSU 511",1852.29,"✅ OK","54307","MAN-90008"
"938",2,"KSU 511","KSU 602",1085,"✅ OK","MAN-90008","93504"
"938",3,"KSU 602","KSU 612",1151.29,"✅ OK","93504","MAN-90009"
"938",4,"KSU 612","KSU 613",500.61,"✅ OK","MAN-90009","MAN-90010"
"938",5,"KSU 613","KSU 506",2071.85,"✅ OK","MAN-90010","94501"
"938",6,"KSU 506","KSU 604",2759.58,"✅ OK","94501","54307"
"939",1,"King Abdullah 401","Al Fazari Station",3693.28,"✅ OK","MAN-90011","MAN-90012"
"939",2,"Al Fazari Station","Al Kindi Station",657.12,"✅ OK","MAN-90012","MAN-90013"
"939",3,"Al Kindi Station","Oud Station",945.86,"✅ OK","MAN-90013","MAN-90014"
"939",4,"Oud Station","King Abdullah 401",7166.6,"✅ OK","MAN-90014","MAN-90011"
"940",1,"Ibn Al Talaa 201","Abdulrahman Al Nasser 205",1946.27,"✅ OK","68910","65505"
"940",2,"Abdulrahman Al Nasser 205","Hafsa Bint Omar 413",367.7,"✅ OK","65505","65507"
"940",3,"Hafsa Bint Omar 413","Hafsa Bint Omar 412",439.26,"✅ OK","65507","65509"
"940",4,"Hafsa Bint Omar 412","Hafsa Bint Omar 411",132.43,"✅ OK","65509","65511"
"940",5,"Hafsa Bint Omar 411","Hafsa Bint Omar 410",429.51,"✅ OK","65511","65513"
"940",6,"Hafsa Bint Omar 410","Hafsa Bint Omar 409",260.51,"✅ OK","65513","65515"
"940",7,"Hafsa Bint Omar 409","Hafsa Bint Omar 408",514.06,"✅ OK","65515","65517"
"940",8,"Hafsa Bint Omar 408","Hafsa Bint Omar 407",264.58,"✅ OK","65517","65519"
"940",9,"Hafsa Bint Omar 407","Hafsa Bint Omar 406",433.8,"✅ OK","65519","65521"
"940",10,"Hafsa Bint Omar 406","Hafsa Bint Omar 405",364.03,"✅ OK","65521","65523"
"940",11,"Hafsa Bint Omar 405","Hafsa Bint Omar 404",314.74,"✅ OK","65523","65525"
"940",12,"Hafsa Bint Omar 404","Hafsa Bint Omar 403",301.35,"✅ OK","65525","65527"
